name,category,address,city,state,postal_code,phone,website_url,source_url,source_type,observed_at,rating,amenities,pet_policy,canonical,market_id
Hampton Inn Dayton/Huber Heights,pet-friendly-hotels,5588 Merily Way,Huber Heights,OH,45424,(937) 233-4300,https://www.hilton.com/en/hotels/dayhhhx-hampton-dayton-huber-heights/,https://www.hilton.com/en/hotels/dayhhhx-hampton-dayton-huber-heights/,OFFICIAL_PROPERTY,2026-08-10,,,"Pets allowed Yes Deposit Yes. $75.00 Non-refundable Fee Max weight 75 lbs Other pet information $75.00(1-4n), $125.00(5+n) 2pets Max, dogs/cats only",,dayton-oh
Hampton Inn Springfield,pet-friendly-hotels,101 West Leffel Lane,Springfield,OH,45505,(937) 325-8480,https://www.hilton.com/en/hotels/sghohhx-hampton-springfield/,https://www.hilton.com/en/hotels/sghohhx-hampton-springfield/,OFFICIAL_PROPERTY,2026-08-10,,,Pets allowed Yes Deposit Yes. $75.00 Non-refundable Fee Max weight 75 lbs Max size Large Other pet information 1-4 night stay $75 5+ night stay $125 2 pets max dog/cat only,,dayton-oh
Hampton Inn & Suites Sidney,pet-friendly-hotels,1600 Hampton Court,Sidney,OH,45365,(937) 498-8888,https://www.hilton.com/en/hotels/sidhhhx-hampton-sidney/,https://www.hilton.com/en/hotels/sidhhhx-hampton-sidney/,OFFICIAL_PROPERTY,2026-08-10,,,"Pets allowed Yes Deposit Yes. $75.00 Non-refundable Fee Other pet information $75(1-4n),$125(5+n) 2pets Max,dogs only",,dayton-oh
Hampton Inn & Suites Xenia Dayton,pet-friendly-hotels,194 South Progress Drive,Xenia,OH,45385,(937) 347-1029,https://www.hilton.com/en/hotels/dayxohx-hampton-suites-xenia-dayton/,https://www.hilton.com/en/hotels/dayxohx-hampton-suites-xenia-dayton/,OFFICIAL_PROPERTY,2026-08-10,,,"Pets allowed Yes Deposit Yes. $75.00 Non-refundable Fee Max weight 35 lbs Max size Medium Other pet information $75(1-4n),$125(5+n)2petsMax,dog/only",,dayton-oh
Hampton Inn Troy,pet-friendly-hotels,45 Troy Town Dr,Troy,OH,45373,(937) 339-7801,https://www.hilton.com/en/hotels/tryohhx-hampton-troy/,https://www.hilton.com/en/hotels/tryohhx-hampton-troy/,OFFICIAL_PROPERTY,2026-08-10,,,"Pets allowed Yes Deposit Yes. $75.00 Non-refundable Fee Other pet information $75 (1-4 nights) per pet, $125 (5+ nights) per pet, 2 pets Max, dogs only",,dayton-oh
Hilton Garden Inn Dayton Beavercreek,pet-friendly-hotels,3520 Pentagon Park Blvd,Dayton,OH,45431,(937) 458-2650,https://www.hilton.com/en/hotels/daybcgi-hilton-garden-inn-dayton-beavercreek/,https://www.hilton.com/en/hotels/daybcgi-hilton-garden-inn-dayton-beavercreek/,OFFICIAL_PROPERTY,2026-08-10,,,Pets allowed Yes Deposit Yes. $75.00 Non-refundable Fee Max weight 75 lbs Other pet information $75(1-5 nights) additional $75(5+ night) dogs & cats only. Two pets max per room.,,dayton-oh
Holiday Inn Express & Suites Dayton-Centerville,pet-friendly-hotels,5655 Wilmington Pike,Dayton,OH,45459,(937) 424-5757,https://www.ihg.com/holidayinnexpress/hotels/us/en/centerville/cpkoh/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/centerville/cpkoh/hoteldetail,OFFICIAL_PROPERTY,2026-08-10,,,"There is a 100 dollar DOG PET FEE, excluding an ADA compliant Service Dog. Emotional support animals are not covered under the ADA Service Dog compliance. There is a 2 DOG maximum, with a weight limit of 20lbs per dog. Cats are not allowed. Pet fee per night: 100 USD Pet weight limit: 20 2 pets allowed Pets allowed: Only dogs allowed",,dayton-oh
Home2 Suites by Hilton Dayton Beavercreek,pet-friendly-hotels,2667 Fairfield Commons Dr,Beavercreek,OH,45431,(937) 429-9320,https://www.hilton.com/en/hotels/daybeht-home2-suites-dayton-beavercreek/,https://www.hilton.com/en/hotels/daybeht-home2-suites-dayton-beavercreek/,OFFICIAL_PROPERTY,2026-08-10,,,"Pets allowed Yes Deposit Yes. $75.00 Non-refundable Fee Other pet information 75.00(1-4n),$125(5+n) 2petsMax,dog/cat on",,dayton-oh
Home2 Suites by Hilton Dayton South,pet-friendly-hotels,200 Austin West Blvd,Miamisburg,OH,45342,(937) 530-8450,https://www.hilton.com/en/hotels/daysmht-home2-suites-dayton-south/,https://www.hilton.com/en/hotels/daysmht-home2-suites-dayton-south/,OFFICIAL_PROPERTY,2026-08-10,,,"Pets allowed Yes Deposit Yes. $125.00 Non-refundable Fee Max weight 75 lbs Max size Medium Other pet information (Fee is per stay, not per night) $75(1-4 nights), $125(5+ nights)",,dayton-oh
Home2 Suites by Hilton Dayton Vandalia,pet-friendly-hotels,6615 Towne Center Dr,Dayton,OH,45414,(937) 949-6200,https://www.hilton.com/en/hotels/daydvht-home2-suites-dayton-vandalia/,https://www.hilton.com/en/hotels/daydvht-home2-suites-dayton-vandalia/,OFFICIAL_PROPERTY,2026-08-10,,,Pets allowed Yes Deposit Yes. $50.00 Non-refundable Fee Other pet information 1-4 night stay $50; 5+ night stay $75; 2 pets max; dog or cat only,,dayton-oh
Homewood Suites by Hilton South Dayton Miamisburg,pet-friendly-hotels,3100 Contemporary Lane,Miamisburg,OH,45342,(937) 432-0000,https://www.hilton.com/en/hotels/daysohw-homewood-suites-south-dayton-miamisburg/,https://www.hilton.com/en/hotels/daysohw-homewood-suites-south-dayton-miamisburg/,OFFICIAL_PROPERTY,2026-08-10,,,Pets allowed Yes Deposit Yes. $125.00 Non-refundable Fee Max weight 80 lbs Max size Medium Other pet information 75.00 non-refundable pet fee max 2 pets 19--4 night stay 125.00 non-refundable pet fee 5+ nights stay,,dayton-oh
La Quinta Inn & Suites by Wyndham Fairborn Wright-Patterson,pet-friendly-hotels,2540 University Blvd,Fairborn,OH,45324,(937) 490-2000,https://www.wyndhamhotels.com/laquinta/fairborn-ohio/la-quinta-fairborn-wright-patterson/overview,https://www.wyndhamhotels.com/laquinta/fairborn-ohio/la-quinta-fairborn-wright-patterson/overview,OFFICIAL_PROPERTY,2026-08-10,,,Service Animals - ADA-defined service animals are welcome free of charge. / Pets Allowed - 2 pets max. Cats and dogs only. 75lbs or less per pet. / Fees - Non-refundable 25 USD nightly for up to 2 pets. Max 75 USD per stay.,,dayton-oh
La Quinta Inn & Suites by Wyndham Miamisburg Dayton South,pet-friendly-hotels,250 Byers Rd,Miamisburg,OH,45342,(937) 247-5080,https://www.wyndhamhotels.com/laquinta/miamisburg-ohio/la-quinta-inn-and-suites-miamisburg-dayton-south/overview,https://www.wyndhamhotels.com/laquinta/miamisburg-ohio/la-quinta-inn-and-suites-miamisburg-dayton-south/overview,OFFICIAL_PROPERTY,2026-08-10,,,Service Animals - ADA-defined service animals are welcome free of charge. Pets Allowed - 2 pets max. Cats and dogs only. 75lbs or less per pet. Fees - Non-refundable 25 USD nightly for up to 2 pets. Max 75 USD per stay.,,dayton-oh
Residence Inn by Marriott Dayton Beavercreek,pet-friendly-hotels,2779 Fairfield Commons Blvd,Beavercreek,OH,45431,(937) 427-3914,https://www.marriott.com/en-us/hotels/dayrb-residence-inn-dayton-beavercreek/overview/,https://www.marriott.com/en-us/hotels/dayrb-residence-inn-dayton-beavercreek/overview/,OFFICIAL_PROPERTY,2026-08-10,,,Pets Welcome Dogs & Cats allowed with USD $100 non-refundable fee per stay Non-Refundable Pet Fee Per Stay: $100.00 Maximum Number of Pets in Room: 2,,dayton-oh
Residence Inn by Marriott Dayton Miamisburg,pet-friendly-hotels,255 Automation Way,Miamisburg,OH,45342,(937) 530-3135,https://www.marriott.com/en-us/hotels/daymi-residence-inn-dayton-miamisburg/overview/,https://www.marriott.com/en-us/hotels/daymi-residence-inn-dayton-miamisburg/overview/,OFFICIAL_PROPERTY,2026-08-10,,,Pets Welcome Pets are welcomed for an additional fee Non-Refundable Pet Fee Per Stay: $75.00 Maximum Pet Weight: 50.0lbs Maximum Number of Pets in Room: 2,,dayton-oh
Residence Inn by Marriott Dayton Troy,pet-friendly-hotels,87 Troy Town Dr,Troy,OH,45373,(937) 440-9303,https://www.marriott.com/en-us/hotels/dayty-residence-inn-dayton-troy/overview/,https://www.marriott.com/en-us/hotels/dayty-residence-inn-dayton-troy/overview/,OFFICIAL_PROPERTY,2026-08-10,,,Pets Welcome Pets allowed with USD 100 non-refundable fee per stay Non-Refundable Pet Fee Per Stay: $100.00 Maximum Number of Pets in Room: 2,,dayton-oh
Residence Inn by Marriott Dayton Vandalia,pet-friendly-hotels,7227 York Center Dr,Vandalia,OH,45414,(937) 890-2244,https://www.marriott.com/en-us/hotels/dayri-residence-inn-dayton-vandalia/overview/,https://www.marriott.com/en-us/hotels/dayri-residence-inn-dayton-vandalia/overview/,OFFICIAL_PROPERTY,2026-08-10,,,Pets Welcome 1 pet 50 pounds max per room with USD 150 non-refundable fee per room per stay Non-Refundable Pet Fee Per Stay: $150.00 Maximum Pet Weight: 50.0lbs Maximum Number of Pets in Room: 1,,dayton-oh
Spark by Hilton Dayton Fairborn,pet-friendly-hotels,2550 Paramount Pl,Fairborn,OH,45324,(937) 429-5505,https://www.hilton.com/en/hotels/dayfope-spark-dayton-fairborn/,https://www.hilton.com/en/hotels/dayfope-spark-dayton-fairborn/,OFFICIAL_PROPERTY,2026-08-10,,,Pets allowed Yes Deposit Yes. $75.00 Non-refundable Fee Max weight 75 lbs,,dayton-oh
SpringHill Suites Troy Dayton,pet-friendly-hotels,1825 Towne Park Dr,Troy,OH,45373,(937) 552-7920,https://www.marriott.com/en-us/hotels/dayth-springhill-suites-troy-dayton/overview/,https://www.marriott.com/en-us/hotels/dayth-springhill-suites-troy-dayton/overview/,OFFICIAL_PROPERTY,2026-08-10,,,"Pets Welcome Dogs only, no cats. 1-7 Nights - $75, 8-14 Nights - $150, 15+ Nights - $250 Non-Refundable Pet Fee Per Stay: $125.00 Maximum Pet Weight: 50.0lbs Maximum Number of Pets in Room: 2",,dayton-oh
Staybridge Suites Miamisburg,pet-friendly-hotels,10110 Landing Way,Miamisburg,OH,45342,(937) 535-2222,https://www.ihg.com/staybridge/hotels/us/en/miamisburg/daymb/hoteldetail,https://www.ihg.com/staybridge/hotels/us/en/miamisburg/daymb/hoteldetail,OFFICIAL_PROPERTY,2026-08-10,,,Fee is nonrefundable. Guests will be charged 50 per pet for one to six night stays and 150 per pet for seven plus nights.,,dayton-oh
TownePlace Suites by Marriott Dayton Beavercreek,pet-friendly-hotels,2677 Fairfield Commons Blvd,Beavercreek,OH,45431,(937) 912-3377,https://www.marriott.com/en-us/hotels/daybt-towneplace-suites-dayton-beavercreek/overview/,https://www.marriott.com/en-us/hotels/daybt-towneplace-suites-dayton-beavercreek/overview/,OFFICIAL_PROPERTY,2026-08-10,,,Pets Welcome 2 pets 75lbs max per pet per room with non-refundable fee Non-Refundable Pet Fee Per Stay: $100.00 Non-Refundable Pet Fee Per Night: $20.00 Maximum Pet Weight: 75.0lbs Maximum Number of Pets in Room: 2,,dayton-oh
TownePlace Suites by Marriott Dayton North,pet-friendly-hotels,3642 Maxton Rd,Dayton,OH,45414,(937) 898-5700,https://www.marriott.com/en-us/hotels/dayts-towneplace-suites-dayton-north/overview/,https://www.marriott.com/en-us/hotels/dayts-towneplace-suites-dayton-north/overview/,OFFICIAL_PROPERTY,2026-08-10,,,Pets Welcome 2 pets 60 pounds or less allowed with USD 50 per stay non-refundable fee Non-Refundable Pet Fee Per Stay: $50.00 Maximum Pet Weight: 60.0lbs Maximum Number of Pets in Room: 2,,dayton-oh
Tru by Hilton Beavercreek Dayton,pet-friendly-hotels,3813 Colonel Glenn Hwy,Fairborn,OH,45324,(937) 988-0250,https://www.hilton.com/en/hotels/daybvru-tru-beavercreek-dayton/,https://www.hilton.com/en/hotels/daybvru-tru-beavercreek-dayton/,OFFICIAL_PROPERTY,2026-08-10,,,Pets allowed Yes Deposit Yes. $50.00 Non-refundable Fee Max weight 75 lbs Max size Large Other pet information 1-4 night stay $50; 5+ night stay $75; 2 pets max; dog or cat only,,dayton-oh
Americas Best Value Inn & Suites St. Marys,pet-friendly-hotels,1321 Celina Road,Saint Marys,OH,45885,(419) 394-2341,https://sonesta.com/americas-best-value-inn/oh/st-marys/americas-best-value-inn-suites-st-marys,https://sonesta.com/americas-best-value-inn/oh/st-marys/americas-best-value-inn-suites-st-marys,OFFICIAL_PROPERTY,2026-08-11,,,Pet Policy: Pets are welcome for a fee of $25 per pet per night.,,dayton-oh
Americas Best Value Inn Celina,pet-friendly-hotels,1421 State Route 703,Celina,OH,45822,(419) 586-4656,https://sonesta.com/americas-best-value-inn/oh/celina/americas-best-value-inn-celina,https://sonesta.com/americas-best-value-inn/oh/celina/americas-best-value-inn-celina,OFFICIAL_PROPERTY,2026-08-11,,,Small pets are allowed with manager's approval. Please call hotel directly for fees and restrictions.,,dayton-oh
Cobblestone Hotel & Suites Bellefontaine,pet-friendly-hotels,171 Dowell Avenue,Bellefontaine,OH,43311,(937) 240-0045,https://staycobblestone.com/oh/bellefontaine/,https://staycobblestone.com/oh/bellefontaine/,OFFICIAL_PROPERTY,2026-08-11,,,Pet Friendly: Dog Friendly: $25/dog per night,,dayton-oh
Cobblestone Hotel & Suites Indian Lake Russells Point,pet-friendly-hotels,211 Lincoln Blvd,Russells Point,OH,43348,(937) 810-0402,https://staycobblestone.com/oh/indian-lake/,https://staycobblestone.com/oh/indian-lake/,OFFICIAL_PROPERTY,2026-08-11,,,Pet Friendly: Dog Friendly: $25/dog per night,,dayton-oh
Cobblestone Hotel & Suites Eaton,pet-friendly-hotels,121 E Washington Jackson Road,Eaton,OH,45320,(513) 796-6444,https://staycobblestone.com/oh/eaton/,https://staycobblestone.com/oh/eaton/,OFFICIAL_PROPERTY,2026-08-11,,,Pet Friendly: Dog Friendly: $25/dog per night,,dayton-oh
Cobblestone Hotel & Suites Urbana,pet-friendly-hotels,170 State Route 55,Urbana,OH,43078,(937) 652-7828,https://staycobblestone.com/oh/urbana/,https://staycobblestone.com/oh/urbana/,OFFICIAL_PROPERTY,2026-08-11,,,Pet Friendly: Dog Friendly,,dayton-oh
The Hotel at Dayton South,pet-friendly-hotels,8099 Old Yankee St,Centerville,OH,45458,(937) 291-0284,https://www.thehoteldaytonsouth.com/,https://www.thehoteldaytonsouth.com/,OFFICIAL_PROPERTY,2026-08-11,,,Pets Allowed,,dayton-oh
Hearthstone Inn Cedarville,pet-friendly-hotels,10 S. Main St,Cedarville,OH,45314,(937) 766-3000,https://www.hearthstoneinn.com/,https://www.hearthstoneinn.com/,OFFICIAL_PROPERTY,2026-08-11,,,We have some designated pet-friendly rooms also!,,dayton-oh
Extended Stay America Suites Dayton - Fairborn,pet-friendly-hotels,3131 Presidential Dr,Fairborn,OH,45324,(937) 429-0140,https://www.extendedstayamerica.com/hotels/oh/dayton/fairborn,https://www.extendedstayamerica.com/hotels/oh/dayton/fairborn,OFFICIAL_PROPERTY,2026-08-11,,,A maximum of two pets are allowed in each suite. Height and length restrictions apply-- pets can be no longer than 36 inches and no taller than 36 inches.,,dayton-oh
Extended Stay America Suites Dayton - South,pet-friendly-hotels,7851 Lois Cir,Dayton,OH,45459,(937) 439-2022,https://www.extendedstayamerica.com/hotels/oh/dayton/south,https://www.extendedstayamerica.com/hotels/oh/dayton/south,OFFICIAL_PROPERTY,2026-08-11,,,A maximum of two pets are allowed in each suite. Height and length restrictions apply-- pets can be no longer than 36 inches and no taller than 36 inches.,,dayton-oh
Extended Stay America Suites Dayton - North,pet-friendly-hotels,6688 Miller Ln,Dayton,OH,45414,(937) 898-9221,https://www.extendedstayamerica.com/hotels/oh/dayton/north,https://www.extendedstayamerica.com/hotels/oh/dayton/north,OFFICIAL_PROPERTY,2026-08-11,,,A maximum of two pets are allowed in each suite. Height and length restrictions apply-- pets can be no longer than 36 inches and no taller than 36 inches.,,dayton-oh
"Best Western Plus Miamisburg-Dayton Suites, Banquets & Hotel",pet-friendly-hotels,300 Prestige Place,Miamisburg,OH,45342,(937) 436-2400,https://www.bestwestern.com/en_US/book/hotels-in-miamisburg/best-western-plus-miamisburg-dayton-suites-banquets-hotel/propertyCode.36184.html,https://www.bestwestern.com/en_US/book/hotels-in-miamisburg/best-western-plus-miamisburg-dayton-suites-banquets-hotel/propertyCode.36184.html,OFFICIAL_PROPERTY,2026-08-12,,,"We are Pet Friendly and allow up to two dogs in a limited number of rooms. The size limit for any one dog shall be 80 pounds. Other pet types (e.g., cats) may be allowed upon the hotel’s approval prior to arrival. The Pet Friendly rate is 20 USD per day.",,dayton-oh
Best Western Wapakoneta Inn,pet-friendly-hotels,1008 Lunar Drive,Wapakoneta,OH,45895,(419) 738-2050,https://www.bestwestern.com/en_US/book/hotels-in-wapakoneta/best-western-wapakoneta-inn/propertyCode.36156.html,https://www.bestwestern.com/en_US/book/hotels-in-wapakoneta/best-western-wapakoneta-inn/propertyCode.36156.html,OFFICIAL_PROPERTY,2026-08-12,,,"We are Pet Friendly and allow up to two dogs in a limited number of rooms. The size limit for any one dog shall be 80 pounds. Other pet types (e.g., cats) may be allowed upon the hotel’s approval prior to arrival. The Pet Friendly rate is 40 USD per day.",,dayton-oh
Extended Stay America Select Suites Dayton - Miamisburg,pet-friendly-hotels,3787 Summit Glen Dr,Dayton,OH,45449,(937) 684-9000,https://www.extendedstayamerica.com/hotels/oh/dayton/miamisburg,https://www.extendedstayamerica.com/hotels/oh/dayton/miamisburg,OFFICIAL_PROPERTY,2026-08-12,,,A maximum of two pets are allowed in each suite. Height and length restrictions apply-- pets can be no longer than 36 inches and no taller than 36 inches.,,dayton-oh
Baymont by Wyndham Dayton North,pet-friendly-hotels,6960B Miller Ln,Dayton,OH,45414,(937) 898-1120,https://www.wyndhamhotels.com/baymont/dayton-ohio/baymont-dayton-north/overview,https://www.wyndhamhotels.com/baymont/dayton-ohio/baymont-dayton-north/overview,OFFICIAL_PROPERTY,2026-09-02,,,pets allowed 25.00 USD per pet per night 25.00 USD per pet per night 25.00 USD per pet per night 25.00 USD per pet per night up to 50 lbs maximum of 2 pets ADA defined service animals are welcome at this hotel.,,dayton-oh
Comfort Inn & Suites Dayton Northwest - Englewood,pet-friendly-hotels,9305 N Main St,Dayton,OH,45415,(937) 836-9400,https://www.choicehotels.com/ohio/dayton/comfort-inn-hotels/oh209,https://www.choicehotels.com/ohio/dayton/comfort-inn-hotels/oh209,OFFICIAL_PROPERTY,2026-09-02,,,"Pets are allowed 150 USD refundable deposit 25.00 USD per night.  25.00 USD per night.  25.00 USD per night.  Service animals are permitted, without charge. 150 USD refundable deposit",,dayton-oh
Holiday Inn Express & Suites Dayton-Huber Heights,pet-friendly-hotels,5610 Merily Way,Huber Heights,OH,45424,(937) 235-2000,https://www.ihg.com/holidayinnexpress/hotels/us/en/huber-heights/huboh/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/huber-heights/huboh/hoteldetail,OFFICIAL_PROPERTY,2026-09-02,,,Pets are welcome,,dayton-oh
Holiday Inn Express & Suites Washington Court House,pet-friendly-hotels,101 Courthouse Pkwy,Washington Court House,OH,43160,(740) 335-9310,https://www.ihg.com/holidayinnexpress/hotels/us/en/washington-court-house/cmhwc/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/washington-court-house/cmhwc/hoteldetail,OFFICIAL_PROPERTY,2026-09-02,,,Pets are welcome,,dayton-oh
Quality Inn Dayton Airport,pet-friendly-hotels,10 Rockridge Rd,Englewood,OH,45322,(937) 832-1234,https://www.choicehotels.com/ohio/englewood/quality-inn-hotels/oh591,https://www.choicehotels.com/ohio/englewood/quality-inn-hotels/oh591,OFFICIAL_PROPERTY,2026-09-02,,,"Pets Allowed 20.00 USD per night  20.00 USD per night  20.00 USD per night  maximum of 50 pounds 2 pets per room 2 pets per room Service animals are permitted, without charge.",,dayton-oh
Quality Inn Dayton North - Vandalia,pet-friendly-hotels,7125 Miller Ln,Dayton,OH,45414,(937) 345-0971,https://www.choicehotels.com/ohio/dayton/quality-inn-hotels/oh161,https://www.choicehotels.com/ohio/dayton/quality-inn-hotels/oh161,OFFICIAL_PROPERTY,2026-09-02,,,"Pets are allowed 25.00 USD per night.  25.00 USD per night.  25.00 USD per night.  maximum of 25 pounds 2 pets per room 2 pets per room Service animals are permitted, without charge.",,dayton-oh
Quality Inn St. Marys,pet-friendly-hotels,1410 Commerce Drive,Saint Marys,OH,45885,(567) 286-3371,https://www.choicehotels.com/ohio/st-marys/quality-inn-hotels/oh590,https://www.choicehotels.com/ohio/st-marys/quality-inn-hotels/oh590,OFFICIAL_PROPERTY,2026-09-02,,,"Pets Allowed 35.00 USD per stay, per pet 35.00 USD per stay, per pet 35.00 USD per stay, per pet 35.00 USD per stay, per pet 40 lbs or less 2 pets per room 2 pets per room Service animals are permitted, without charge.",,dayton-oh
