name,category,address,city,state,postal_code,phone,website_url,source_url,source_type,observed_at,rating,amenities,pet_policy,canonical,market_id
Days Inn by Wyndham Chester,pet-friendly-hotels,2410 West Hundred Rd,Chester,VA,23831,1-804-7485871,https://www.wyndhamhotels.com/days-inn/chester-virginia/days-inn-chester/overview,https://www.wyndhamhotels.com/BWSServices/services/search/property/search?isOverviewNeeded=true&propertyId=05255&isAmenitiesNeeded=false&channelId=tab&language=en-us&isRoomAmenitiesNeeded=false,OFFICIAL_PROPERTY,2026-09-14,,,Maximum 2 pets allowed for a non-refundable charge of 25.00 USD per pet per night. ADA defined service animals are welcome at this hotel.,,richmond-va
Delta Hotels Richmond Downtown,pet-friendly-hotels,555 East Canal Street,Richmond,VA,23219,+1 804-788-0900,https://www.marriott.com/en-us/hotels/ricde-delta-hotels-richmond-downtown/overview/,https://www.marriott.com/en-us/hotels/ricde-delta-hotels-richmond-downtown/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 1 pet 50 lbs max per room on designated pet floor-USD 75 per room per stay fee Non-Refundable Pet Fee Per Stay: $75.00 Maximum Pet Weight: 50.0lbs Maximum Number of Pets in Room: 1,,richmond-va
Drury Plaza Hotel Richmond,pet-friendly-hotels,11049 West Broad Street,Glen Allen,VA,23060,,https://www.druryhotels.com/locations/richmond-va/drury-plaza-hotel-richmond,https://www.druryhotels.com/locations/richmond-va/drury-plaza-hotel-richmond,OFFICIAL_PROPERTY,2026-09-14,,,Dogs and cats accepted. Rooms with pets will be charged a daily fee of $65 before tax for one pet and $75 before tax for 2 pets in the room.,,richmond-va
ECHO Suites Richmond West - Extended Stay by Wyndham,pet-friendly-hotels,9940 Independence Park Dr,Richmond,VA,23233,(804) 653-6699,https://www.wyndhamhotels.com/echo-suites/richmond-virginia/echo-extended-stay-suites-richmond-west/overview,https://www.wyndhamhotels.com/BWSServices/services/search/property/search?isOverviewNeeded=true&propertyId=57883&isAmenitiesNeeded=false&channelId=tab&language=en-us&isRoomAmenitiesNeeded=false,OFFICIAL_PROPERTY,2026-09-14,,,Service Animals - ADA-defined service animals welcome./ Pets Allowed - 2 pets max. Dogs only./ Fees - 50USD first night and 10USD each additional night./ Other Information - Contact hotel for additional details and availability.,,richmond-va
Econo Lodge Richmond-North Chesterfield,pet-friendly-hotels,6910 Midlothian Turnpike,Richmond,VA,23225,(804) 745-7100,https://www.choicehotels.com/virginia/richmond/econo-lodge-hotels/va785,https://www.choicehotels.com/virginia/richmond/econo-lodge-hotels/va785,OFFICIAL_PROPERTY,2026-09-14,,,"Pets Allowed: Yes / General: Pets Allowed. Pet Charge 30.00 USD Per Pet, Per Night.. Service animals are permitted, without charge.",,richmond-va
Element by Marriott Short Pump,pet-friendly-hotels,11768 W Broad St,Richmond,VA,23233,+18049174300,https://www.marriott.com/en-us/hotels/ricse-element-short-pump/overview/,https://www.marriott.com/en-us/hotels/ricse-element-short-pump/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 1 pets 75lbs max per pet per room with non-refundable fee Maximum Pet Weight: 75.0lbs Maximum Number of Pets in Room: 1,,richmond-va
Embassy Suites by Hilton Richmond,pet-friendly-hotels,2925 Emerywood Parkway,Richmond,VA,23294,+1 804-672-8585,https://www.hilton.com/en/hotels/ricdnes-embassy-suites-richmond/,https://www.hilton.com/en/hotels/ricdnes-embassy-suites-richmond/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75, 1-4 nts., $125 5+ nts 2 pets Max, dog/cat only",,richmond-va
Fairfield by Marriott Inn & Suites Richmond Ashland,pet-friendly-hotels,11625 Lakeridge Parkway,Ashland,VA,23005,+1 804-412-4800,https://www.marriott.com/en-us/hotels/ricra-fairfield-inn-and-suites-richmond-ashland/overview/,https://www.marriott.com/en-us/hotels/ricra-fairfield-inn-and-suites-richmond-ashland/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome We welcome up to (2) canine companions for a fee of $60 nonrefundable Maximum Pet Weight: 50.0lbs Maximum Number of Pets in Room: 2,,richmond-va
Fairfield by Marriott Inn & Suites Richmond Innsbrook,pet-friendly-hotels,9937 Mayland Drive,Richmond,VA,23233,+1-804-545-4200,https://www.marriott.com/en-us/hotels/ricfi-fairfield-inn-and-suites-richmond-innsbrook/overview/,https://www.marriott.com/en-us/hotels/ricfi-fairfield-inn-and-suites-richmond-innsbrook/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome Welcome to our pet friendly hotel in Richmond! $75 or $125 for 5 or more nights. Non-Refundable Pet Fee Per Stay: $75.00 Maximum Pet Weight: 75.0lbs Maximum Number of Pets in Room: 2,,richmond-va
Fairfield Inn Richmond Chester,pet-friendly-hotels,12400 Redwater Creek Road,Chester,VA,23831,+18047787500,https://www.marriott.com/en-us/hotels/ricch-fairfield-inn-richmond-chester/overview/,https://www.marriott.com/en-us/hotels/ricch-fairfield-inn-richmond-chester/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome Cats and dogs allowed with USD 75 plus tax non-refundable fee per pet per stay Non-Refundable Pet Fee Per Stay: $75.00 Maximum Number of Pets in Room: 2,,richmond-va
Four Points by Sheraton Richmond,pet-friendly-hotels,9901 Midlothian Turnpike,Richmond,VA,23235,+18043231144,https://www.marriott.com/en-us/hotels/ricfp-four-points-richmond/overview/,https://www.marriott.com/en-us/hotels/ricfp-four-points-richmond/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 75 pounds max per room with USD 75 non-refundable fee per room per stay Non-Refundable Pet Fee Per Stay: $75.00 Maximum Pet Weight: 75.0lbs,,richmond-va
Four Points by Sheraton Richmond Airport,pet-friendly-hotels,4700 South Laburnum Avenue,Richmond,VA,23231,+1 804-226-4300,https://www.marriott.com/en-us/hotels/ricpa-four-points-richmond-airport/overview/,https://www.marriott.com/en-us/hotels/ricpa-four-points-richmond-airport/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 2 dogs 40 pounds max per room with USD 75 non-refundable fee per room per stay Non-Refundable Pet Fee Per Stay: $75.00 Maximum Pet Weight: 40.0lbs Maximum Number of Pets in Room: 2,,richmond-va
Graduate by Hilton Richmond,pet-friendly-hotels,301 w. Franklin St.,Richmond,VA,23220,+1 804-644-9871,https://www.hilton.com/en/hotels/ricgrgu-graduate-richmond/,https://www.hilton.com/en/hotels/ricgrgu-graduate-richmond/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, A one-time, non-refundable pet fee of $75 plus tax will be charged to the guest folio upon check-in. A maximum of two pets is allowed.",,richmond-va
Hampton Inn & Suites Richmond - Downtown,pet-friendly-hotels,700 East Main Street - Suite A,Richmond,VA,23219,+1 804-643-5400,https://www.hilton.com/en/hotels/ricemhx-hampton-suites-richmond-downtown/,https://www.hilton.com/en/hotels/ricemhx-hampton-suites-richmond-downtown/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, 75 lbs maximum, $75(1-4n),$125(5+n) 2petsMax,dog/cat",,richmond-va
Hampton Inn & Suites Richmond/Glenside,pet-friendly-hotels,5406 Glenside Drive,Richmond,VA,23228,+1 804-756-1777,https://www.hilton.com/en/hotels/ricglhx-hampton-suites-richmond-glenside/,https://www.hilton.com/en/hotels/ricglhx-hampton-suites-richmond-glenside/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 35 lbs maximum, $75 plus applicable taxes (1-4n), $125 plus applicable taxes(5+n) 2 pets Max, dog/cat only",,richmond-va
Hampton Inn & Suites Richmond Short Pump,pet-friendly-hotels,12341 West Broad Street,Richmond,VA,23233,+1 804-773-7111,https://www.hilton.com/en/hotels/ricshhx-hampton-suites-richmond-short-pump/,https://www.hilton.com/en/hotels/ricshhx-hampton-suites-richmond-short-pump/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n)$125(5+n) 2petsMax,dog/cat only",,richmond-va
Hampton Inn & Suites Richmond/Virginia Center,pet-friendly-hotels,1101 Technology Park Dr,Glen Allen,VA,23059,+1 804-261-2266,https://www.hilton.com/en/hotels/ricvchx-hampton-suites-richmond-virginia-center/,https://www.hilton.com/en/hotels/ricvchx-hampton-suites-richmond-virginia-center/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n),$125(5+n) 2petsMax,dog/cat only",,richmond-va
Hampton Inn Chester South,pet-friendly-hotels,12610 Chestnut Hill Road,Chester,VA,23836,+1 804-768-8888,https://www.hilton.com/en/hotels/ricchhx-hampton-chester-south/,https://www.hilton.com/en/hotels/ricchhx-hampton-chester-south/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $50.00 non-refundable fee, $50 (1-4n),$100(5+n)2 Max, dog/cat only",,richmond-va
Hampton Inn Richmond - Airport,pet-friendly-hotels,421 International Center Drive,Sandston,VA,23150,+1 804-226-1888,https://www.hilton.com/en/hotels/ricarhx-hampton-richmond-airport/,https://www.hilton.com/en/hotels/ricarhx-hampton-richmond-airport/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n),$125(5+n) 2petsMax,dog/cat only",,richmond-va
Hampton Inn Richmond Chester,pet-friendly-hotels,12500 Chestnut Hill Rd,Chester,VA,23836,+1 804-318-4140,https://www.hilton.com/en/hotels/ptbcshx-hampton-richmond-chester/,https://www.hilton.com/en/hotels/ptbcshx-hampton-richmond-chester/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 50 lbs maximum, $75(1-4n), $125(5+n) per pet. 2 pets max, cat/dog only. Additional details available at the front desk.",,richmond-va
Hampton Inn Richmond-Mechanicsville,pet-friendly-hotels,7433 Bell Creek Road,Mechanicsville,VA,23111,+1 804-559-0559,https://www.hilton.com/en/hotels/ricmvhx-hampton-richmond-mechanicsville/,https://www.hilton.com/en/hotels/ricmvhx-hampton-richmond-mechanicsville/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, 75 lbs maximum, $75(1-4n),$125(5+n) 2petsMax,dog/cat",,richmond-va
Hampton Inn Richmond-Midlothian Turnpike,pet-friendly-hotels,800 Research Road,Richmond,VA,23236,+1 804-897-2800,https://www.hilton.com/en/hotels/ricmdhx-hampton-richmond-midlothian-turnpike/,https://www.hilton.com/en/hotels/ricmdhx-hampton-richmond-midlothian-turnpike/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n),$125(5+n) 2petsMax,dog/cat onl",,richmond-va
Hampton Inn Richmond-North/Ashland,pet-friendly-hotels,705 England Street,Ashland,VA,23005,+1 804-752-8444,https://www.hilton.com/en/hotels/aldvahx-hampton-richmond-north-ashland/,https://www.hilton.com/en/hotels/aldvahx-hampton-richmond-north-ashland/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $50.00 non-refundable fee, 75 lbs maximum, $50(1 night), $75(2-4 nights, $125(5+nights) 2 pets max, dog/cat only",,richmond-va
Hampton Inn Richmond - South,pet-friendly-hotels,4300 Commerce Road,Richmond,VA,23234,+1 804-743-3550,https://www.hilton.com/en/hotels/ricsohx-hampton-richmond-south/,https://www.hilton.com/en/hotels/ricsohx-hampton-richmond-south/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n),$125(5+n)2petsMax,dog/cat only",,richmond-va
Hampton Inn Richmond-Southwest-Hull Street,pet-friendly-hotels,3620 Price Club Boulevard,Midlothian,VA,23112,+1 804-675-0000,https://www.hilton.com/en/hotels/ricpchx-hampton-richmond-southwest-hull-street/,https://www.hilton.com/en/hotels/ricpchx-hampton-richmond-southwest-hull-street/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, 1-4 night stay $75 5+ night stay $125 2 pets max dog or cat only 75 lb combined limit",,richmond-va
Hampton Inn Richmond West Innsbrook,pet-friendly-hotels,Innsbrook-10800 W. Broad St.,Glen Allen,VA,23060,+1 804-747-7777,https://www.hilton.com/en/hotels/ricwehx-hampton-richmond-west-innsbrook/,https://www.hilton.com/en/hotels/ricwehx-hampton-richmond-west-innsbrook/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n),$125(5+n) 2petsMax,dog/cat",,richmond-va
Hilton Garden Inn Richmond Airport,pet-friendly-hotels,441 International Center Drive,Sandston,VA,23150,+1 804-222-3338,https://www.hilton.com/en/hotels/ricaigi-hilton-garden-inn-richmond-airport/,https://www.hilton.com/en/hotels/ricaigi-hilton-garden-inn-richmond-airport/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75/stay for 1-4 night stays, $125/stay for 5+ night stays 2 pets max dogs or cats only.",,richmond-va
Hilton Garden Inn Richmond Innsbrook,pet-friendly-hotels,4050 Cox Road,Glen Allen,VA,23060,+1 804-521-2900,https://www.hilton.com/en/hotels/ricibgi-hilton-garden-inn-richmond-innsbrook/,https://www.hilton.com/en/hotels/ricibgi-hilton-garden-inn-richmond-innsbrook/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, Max two pets/room, with a combined weight not to exceed 75 lbs. $75 non-refundable fee for 1-4 nights, $125 for stays of 5+ nights. Dogs/Cats only",,richmond-va
Hilton Richmond Downtown,pet-friendly-hotels,501 East Broad Street,Richmond,VA,23219,+1 804-344-4300,https://www.hilton.com/en/hotels/ricrdhh-hilton-richmond-downtown/,https://www.hilton.com/en/hotels/ricrdhh-hilton-richmond-downtown/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 50 lbs maximum, Dogs allowed only. $75 Fee for 1-4 nights $125 for 5+ nights. Dog bedding avail.",,richmond-va
Holiday Inn Express Richmond I-64 Short Pump Area,pet-friendly-hotels,9933 Mayland Drive,Richmond,VA,23233,1-804-9349300,https://www.ihg.com/holidayinnexpress/hotels/us/en/richmond/ricgr/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/richmond/ricgr/hoteldetail,OFFICIAL_PROPERTY,2026-09-14,,,"Pets are welcome at Holiday Inn Express Richmond I-64 Short Pump Area. Pet policy description. NON REFUNDABLE pet fee of USD 75.00 up to 4 nights, USD 125.00 5 nights or more. Pets must be kept on a leash at all times. Limit to 2 pets. Emotional Support Animals are not service animals and will be charged. Pet fee per stay: 75 USD Pet damage deposit: 75 USD Pet weight limit: 50 2 pets allowed Pets allowed: Only dogs and cats allowed",,richmond-va
Holiday Inn Express Richmond - Midtown,pet-friendly-hotels,2000 Staples Mill Rd,Richmond,VA,23230,1-804-3596061,https://www.ihg.com/holidayinnexpress/hotels/us/en/richmond/riccr/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/richmond/riccr/hoteldetail,OFFICIAL_PROPERTY,2026-09-14,,,Pets are welcome at Holiday Inn Express Richmond - Midtown. Pet policy description. Pets are allowed with applicable pet fee. Pet fee per night: 75 USD Pet weight limit: 75 2 pets allowed Pets allowed: Only dogs and cats allowed,,richmond-va
Home2 Suites by Hilton Glen Allen Virginia Center,pet-friendly-hotels,8501 Old Virginia Lane,Glen Allen,VA,23059,+1 804-773-7400,https://www.hilton.com/en/hotels/ricalht-home2-suites-glen-allen-virginia-center/,https://www.hilton.com/en/hotels/ricalht-home2-suites-glen-allen-virginia-center/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 50 lbs maximum, $75(1-4n), $125(5+n) per pet. 2 pets max, cat/dog only. Additional details are available at the front desk.",,richmond-va
Home2 Suites by Hilton Richmond Chester,pet-friendly-hotels,12500 Chestnut Hill Rd,Chester,VA,23836,+1 804-621-0507,https://www.hilton.com/en/hotels/ptbchht-home2-suites-richmond-chester/,https://www.hilton.com/en/hotels/ptbchht-home2-suites-richmond-chester/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 50 lbs maximum, $75(1-4n), $125(5+n) per pet. 2 pets max, cat/dog only. Additional details available at the front desk.",,richmond-va
Home2 Suites by Hilton Richmond Glenside,pet-friendly-hotels,2915 Emerywood Parkway,Richmond,VA,23294,+1 804-956-2300,https://www.hilton.com/en/hotels/ricgvht-home2-suites-richmond-glenside/,https://www.hilton.com/en/hotels/ricgvht-home2-suites-richmond-glenside/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum",,richmond-va
Home2 Suites by Hilton Richmond Short Pump,pet-friendly-hotels,209 Towne Center West Blvd,Richmond,VA,23233,+1 804-956-2990,https://www.hilton.com/en/hotels/ricpuht-home2-suites-richmond-short-pump/,https://www.hilton.com/en/hotels/ricpuht-home2-suites-richmond-short-pump/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum",,richmond-va
Homewood Suites by Hilton Richmond - Airport,pet-friendly-hotels,5996 Audubon Drive,Sandston,VA,23150,+1 804-737-1600,https://www.hilton.com/en/hotels/ricaphw-homewood-suites-richmond-airport/,https://www.hilton.com/en/hotels/ricaphw-homewood-suites-richmond-airport/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, $75(1-4), $125(5+n) 2petsMax, dog/cat only",,richmond-va
Homewood Suites by Hilton Richmond-Chester,pet-friendly-hotels,12810 Old Stage Road,Chester,VA,23836,+1 804-751-0010,https://www.hilton.com/en/hotels/riccshw-homewood-suites-richmond-chester/,https://www.hilton.com/en/hotels/riccshw-homewood-suites-richmond-chester/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n),$125(5+n) 2petsMax,dog/catonly",,richmond-va
Homewood Suites by Hilton Richmond-Downtown,pet-friendly-hotels,700 East Main Street Suite B,Richmond,VA,23219,+1 804-643-2900,https://www.hilton.com/en/hotels/ricdohw-homewood-suites-richmond-downtown/,https://www.hilton.com/en/hotels/ricdohw-homewood-suites-richmond-downtown/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, 75 lbs maximum, $75(1-4n),$125(5+n) 2petsMax,dog/cat",,richmond-va
Homewood Suites by Hilton Richmond-West End/Innsbrook,pet-friendly-hotels,4100 Innslake Drive,Glen Allen,VA,23060,+1-804-217-8000,https://www.hilton.com/en/hotels/ricwthw-homewood-suites-richmond-west-end-innsbrook/,https://www.hilton.com/en/hotels/ricwthw-homewood-suites-richmond-west-end-innsbrook/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, $75(1-4n), $125(5+n)2 pets Max, dog/cat only",,richmond-va
