name,category,address,city,state,postal_code,phone,website_url,source_url,source_type,observed_at,rating,amenities,pet_policy,canonical,market_id
Best Western Plus Sanford Airport/Lake Mary,pet-friendly-hotels,3401 S Orlando Drive,Sanford,FL,32773,(407) 320-0845,https://www.bestwestern.com/en_US/book/sanford/hotel-rooms/best-western-plus-sanford-airport-lake-mary-hotel/propertyCode.10397.html,https://www.bestwestern.com/en_US/book/sanford/hotel-rooms/best-western-plus-sanford-airport-lake-mary-hotel/propertyCode.10397.html,OFFICIAL_PROPERTY,2026-09-15,,,Pet Policy: We are Pet Friendly and allow up to two dogs in a limited number of rooms. The size limit for any on,,orlando-fl
Candlewood Suites Orlando - Lake Buena Vista,pet-friendly-hotels,12341 Winter Garden Vineland,Orlando,FL,32836,(407) 922-7686,https://www.ihg.com/candlewood/hotels/us/en/lake-buena-vista/orllb/hoteldetail,https://www.ihg.com/candlewood/hotels/us/en/lake-buena-vista/orllb/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,Can I bring my pet to Candlewood Suites Orlando - Lake Buena Vista? Pets are welcome at Candlewood Suites Orlando - Lake Buena Vista. Pet policy description. A non refundable pet fee of 75 USD for one to six nights. A non refundable pet fee of 150 USD for seven or more nights. Up to 2 pets no more than 80 pounds. Pet agreement must be signed at check in. Pet damage deposit: 75 USD Pet weight limit: 80 2 pets allowed Pets allowed: All pets allowed,,orlando-fl
Candlewood Suites Orlando North - Lake Mary,pet-friendly-hotels,1130 Greenwood Boulevard,Lake Mary,FL,32746,(407) 585-3000,https://www.ihg.com/candlewood/hotels/us/en/lake-mary/mcolm/hoteldetail,https://www.ihg.com/candlewood/hotels/us/en/lake-mary/mcolm/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,"Can I bring my pet to Candlewood Suites Orlando North - Lake Mary? Pets are welcome at Candlewood Suites Orlando North - Lake Mary. Pet policy description. A daily pet fee of 25.00 will be charged, up to a maximum of 150.00. Pet fee per night: 25 USD Pet weight limit: 80 2 pets allowed Pets allowed: Only dogs and cats allowed",,orlando-fl
"Castle Hotel, Autograph Collection",pet-friendly-hotels,8602 Universal Boulevard,Orlando,FL,32819,(407) 345-1511,https://www.marriott.com/en-us/hotels/mcoca-castle-hotel-autograph-collection/overview/,https://www.marriott.com/en-us/hotels/mcoca-castle-hotel-autograph-collection/overview/,OFFICIAL_PROPERTY,2026-09-15,,,Pet Policy: Pets Welcome | 2 dogs-40lbs max weight with fees of USD $150 for 1st pet and $50 for 2nd pet | Non-Refundable Pet Fee Per Stay: $150.00 | Maximum Pet Weight: 40.0lbs | Maximum Number of Pets in Room: 2,,orlando-fl
Comfort Suites Near Universal Orlando Resort,pet-friendly-hotels,5617 Major Blvd.,Orlando,FL,32819,(407) 363-1967,https://www.choicehotels.com/florida/orlando/comfort-suites-hotels/fl616,https://www.choicehotels.com/florida/orlando/comfort-suites-hotels/fl616,OFFICIAL_PROPERTY,2026-09-15,,,"Pets Allowed: Yes / General: Pets allowed, 50 USD per stay. A maximum of 2 pets, 75 pounds total.. Service animals are permitted, without charge.",,orlando-fl
"Country Inn & Suites by Radisson, Orlando Airport, FL",pet-friendly-hotels,5440 Forbes Pl,Orlando,FL,32812,(407) 856-8896,https://www.choicehotels.com/florida/orlando/country-inn-suites-hotels/flj24,https://www.choicehotels.com/florida/orlando/country-inn-suites-hotels/flj24,OFFICIAL_PROPERTY,2026-09-15,,,"Pets Allowed: Yes / General: Pets Allowed. Pet Charge 100.00 USD Per Pet, Per Stay. Pet limit 2 Pet Per Room. Max 50 Pounds.. Service animals are permitted, without charge.",,orlando-fl
Crowne Plaza Orlando - Lake Buena Vista,pet-friendly-hotels,8686 Palm Parkway,Orlando,FL,32836,(407) 239-8400,https://www.ihg.com/crowneplaza/hotels/us/en/orlando/mcopp/hoteldetail?cm_mmc=BingMaps-_-CP-_-US-_-MCOPP,https://www.ihg.com/crowneplaza/hotels/us/en/orlando/mcopp/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,"Can I bring my pet to Crowne Plaza Orlando - Lake Buena Vista? Pets are welcome at Crowne Plaza Orlando - Lake Buena Vista. Pet policy description. Dogs and cats are allowed, only two per room, 50 lbs. or less, for 50 USD per stay for up to five nights and 75 USD for longer. Pet fee per stay: 50 USD Pet damage deposit: 50 USD Pet weight limit: 50 2 pets allowed Pets allowed: Only dogs and cats allowed",,orlando-fl
"DASKK Orlando Hotel near Universal Blvd, an Ascend Collection Hotel",pet-friendly-hotels,7400 Canada Ave.,Orlando,FL,32819,(407) 264-7900,https://www.choicehotels.com/florida/orlando/ascend-hotels/fl280,https://www.choicehotels.com/florida/orlando/ascend-hotels/fl280,OFFICIAL_PROPERTY,2026-09-15,,,"Pets Allowed: Yes / General: Dogs only. Pet Fee of $100. Per Stay up to 7 Nights. Limit of 50 pounds. Maximum of 2 Pets Per room.. Service animals are permitted, without charge.",,orlando-fl
Days Inn by Wyndham Orlando Downtown,pet-friendly-hotels,3300 South Orange Blossom Trl,Orlando,FL,32839,(407) 422-4521,https://www.wyndhamhotels.com/days-inn/orlando-florida/days-inn-orlando-downtown/overview,https://www.wyndhamhotels.com/BWSServices/services/search/property/search?isOverviewNeeded=true&propertyId=06929&isAmenitiesNeeded=false&channelId=tab&language=en-us&isRoomAmenitiesNeeded=false,OFFICIAL_PROPERTY,2026-09-15,,,Up to 2 pets allowed with a maximum weight of 50 lbs are welcome at our property for a non-refundable charge of 25.00 USD/pet/night. ADA defined service animals are welcome at this hotel.,,orlando-fl
Delta Hotels Orlando Celebration,pet-friendly-hotels,2900 Parkway Boulevard,Kissimmee,FL,34747,+1 407-396-7000,https://www.marriott.com/en-us/hotels/mcodk-delta-hotels-orlando-celebration/overview/,https://www.marriott.com/en-us/hotels/mcodk-delta-hotels-orlando-celebration/overview/,OFFICIAL_PROPERTY,2026-09-15,,,Pet Policy: Pets Welcome | First floor only available with 2 queen size beds | Non-Refundable Pet Fee Per Stay: $75.00 | Maximum Pet Weight: 75.0lbs | Maximum Number of Pets in Room: 2,,orlando-fl
Disney's Art of Animation Resort,pet-friendly-hotels,1850 Animation Way,Lake Buena Vista,FL,32830,(407) 828-1066,https://disneyworld.disney.go.com/resorts/art-of-animation-resort/,https://disneyworld.disney.go.com/resorts/art-of-animation-resort/,OFFICIAL_PROPERTY,2026-09-15,,,Dog-Friendly Accommodations | Bring your pampered pooch to stay with you at Disney's Art of Animation Resort. | Note: Limit 2 dogs per room. Restrictions and fees apply. | Bring your dog along on your upcoming visit by calling (407) 939-5277. Guests under 18 years of age,,orlando-fl
Disney's Port Orleans Resort - Riverside,pet-friendly-hotels,1251 Riverside Drive,Lake Buena Vista,FL,32830,(407) 828-1782,https://disneyworld.disney.go.com/resorts/port-orleans-resort-riverside/,https://disneyworld.disney.go.com/resorts/port-orleans-resort-riverside/,OFFICIAL_PROPERTY,2026-09-15,,,"Dog-Friendly Accommodations | Bring your pampered pooch to stay with you at Disney's Port Orleans Resort - Riverside. | Here at Walt Disney World Resort, we know that dogs aren't simply pets—they're members of your famil | Note: Limit 2 dogs per room. Restrictions and fees apply. | Bring your dog along on your upcoming visit by calling (407) 939-5277. Guests under 18 years of age",,orlando-fl
Disney's Yacht Club Resort,pet-friendly-hotels,1700 Epcot Resorts Boulevard,Lake Buena Vista,FL,32830,,https://disneyworld.disney.go.com/resorts/yacht-club-resort/,https://disneyworld.disney.go.com/resorts/yacht-club-resort/,OFFICIAL_PROPERTY,2026-09-15,,,"Dog-Friendly Accommodations | Bring your pampered pooch to stay with you at Disney's Yacht Club Resort. | Here at Walt Disney World Resort, we know that dogs aren't simply pets—they're members of your famil | Note: Limit 2 dogs per room. Restrictions and fees apply. | Bring your dog along on your upcoming visit by calling (407) 939-5277. Guests under 18 years of age",,orlando-fl
DoubleTree by Hilton Orlando Downtown,pet-friendly-hotels,60 South Ivanhoe Boulevard,Orlando,FL,32804,(786) 271-1270,https://www.hilton.com/en/hotels/mcooddt-doubletree-orlando-downtown/,https://www.hilton.com/en/hotels/mcooddt-doubletree-orlando-downtown/hotel-info/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Pet policy: $75 nonrefundable per stay (1-3 nights) $150 nonrefundable per stay (4 or more nights),,orlando-fl
DoubleTree Suites by Hilton Orlando - Disney Springs Area,pet-friendly-hotels,2305 Hotel Plaza Boulevard,Lake Buena Vista,FL,32830,(407) 934-1000,https://www.hilton.com/en/hotels/mcofhdt-doubletree-suites-orlando-disney-springs/,https://www.hilton.com/en/hotels/mcofhdt-doubletree-suites-orlando-disney-springs/hotel-info/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Non-refundable fee: $75.00. Pet policy: medium,,orlando-fl
Element by Marriott Orlando at SeaWorld,pet-friendly-hotels,5750 Central Florida Parkway,Orlando,FL,32821,(407) 584-0341,https://www.marriott.com/en-us/hotels/mcoew-element-orlando-at-seaworld/overview/,https://www.marriott.com/en-us/hotels/mcoew-element-orlando-at-seaworld/overview/,OFFICIAL_PROPERTY,2026-09-15,,,Pet Policy: Pets Welcome | 2 pets 75lbs max per pet per room with Non Refundable fee of $75 | Non-Refundable Pet Fee Per Night: ... | Maximum Pet Weight: 75.0lbs | Maximum Number of Pets in Room: 2,,orlando-fl
Element by Marriott Orlando Universal Blvd.,pet-friendly-hotels,8278 Universal Boulevard,Orlando,FL,32819,(407) 352-2225,https://www.marriott.com/en-us/hotels/mcoeo-element-orlando-universal-blvd/overview/,https://www.marriott.com/en-us/hotels/mcoeo-element-orlando-universal-blvd/overview/,OFFICIAL_PROPERTY,2026-09-15,,,"Pet Policy: Pets Welcome | Pets accepted, additional fee required, max $150 | Non-Refundable Pet Fee Per Night: ... | Maximum Pet Weight: 30.0lbs | Maximum Number of Pets in Room: 1",,orlando-fl
Embassy Suites by Hilton Orlando Airport,pet-friendly-hotels,5835 T. G. Lee Boulevard,Orlando,FL,32822,(407) 888-9339,https://www.hilton.com/en/hotels/mcoates-embassy-suites-orlando-airport/,https://www.hilton.com/en/hotels/mcoates-embassy-suites-orlando-airport/hotel-info/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Non-refundable fee: $75.00. Pet policy: medium,,orlando-fl
Embassy Suites by Hilton Orlando Downtown,pet-friendly-hotels,191 East Pine Street,Orlando,FL,32801,(407) 841-1000,https://www.hilton.com/en/hotels/mcodtes-embassy-suites-orlando-downtown/,https://www.hilton.com/en/hotels/mcodtes-embassy-suites-orlando-downtown/hotel-info/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Non-refundable fee: $75.00. Pet policy: 1-4 night stay $75; 5+ night stay $125; 2 pets max; dog or cat only,,orlando-fl
Embassy Suites by Hilton Orlando International Drive Convention Center,pet-friendly-hotels,8978 International Drive,Orlando,FL,32819,(407) 352-1400,https://www.hilton.com/en/hotels/mcoores-embassy-suites-orlando-international-drive-convention-center/,https://www.hilton.com/en/hotels/mcoores-embassy-suites-orlando-international-drive-convention-center/hotel-info/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Non-refundable fee: $75.00. Pet policy: $75(1-4 nights), $125(5+ nights), 2 pets Max, dog/cat only",,orlando-fl
Embassy Suites by Hilton Orlando International Drive ICON Park,pet-friendly-hotels,8250 Jamaican Court,Orlando,FL,32819,(407) 345-8250,https://www.hilton.com/en/hotels/mcoites-embassy-suites-orlando-international-drive-icon-park/,https://www.hilton.com/en/hotels/mcoites-embassy-suites-orlando-international-drive-icon-park/hotel-info/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Non-refundable fee: $125.00. Pet policy: $75(1-4n),$125(5+n) 2petMax,dog/cat only",,orlando-fl
Embassy Suites by Hilton Orlando Lake Buena Vista South,pet-friendly-hotels,4955 Kyngs Heath Road,Kissimmee,FL,34746,(407) 597-4007,https://www.hilton.com/en/hotels/mcolkes-embassy-suites-orlando-lake-buena-vista-south/,https://www.hilton.com/en/hotels/mcolkes-embassy-suites-orlando-lake-buena-vista-south/hotel-info/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Non-refundable fee: $75.00. Pet policy: medium,,orlando-fl
Embassy Suites by Hilton Orlando North,pet-friendly-hotels,225 Shorecrest Drive,Altamonte Springs,FL,32701,(407) 834-2400,https://www.hilton.com/en/hotels/mcospes-embassy-suites-orlando-north/,https://www.hilton.com/en/hotels/mcospes-embassy-suites-orlando-north/hotel-info/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Non-refundable fee: $75.00. Pet policy: medium,,orlando-fl
EVEN Hotel Orlando International Airport,pet-friendly-hotels,4315 McCoy Road,Orlando,FL,32812,(407) 701-7763,https://www.ihg.com/evenhotels/hotels/us/en/orlando/orlmr/hoteldetail,https://www.ihg.com/evenhotels/hotels/us/en/orlando/orlmr/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,"Can I bring my pet to EVEN Hotel Orlando International Airport? Pets are welcome at EVEN Hotel Orlando International Airport. Pet policy description. EVEN Hotel Orlando International Airport warmly welcomes your furry companions! Please note that there is a nonrefundable fee of 150 for each stay to help maintain our accommodations for all guests. For more information, please reach out to us directly. Pet fee per stay: 150 USD Pet weight limit: 50 2 pets allowed Pets allowed: Only dogs allowed",,orlando-fl
Everhome Suites Orlando International Drive,pet-friendly-hotels,11797 International Drive,Orlando,FL,32821,(407) 307-0111,https://www.choicehotels.com/florida/orlando/everhome-suites-hotels/fle46,https://www.choicehotels.com/florida/orlando/everhome-suites-hotels/fle46,OFFICIAL_PROPERTY,2026-09-15,,,"Pets Allowed: Yes / General: Pets Allowed. Pet Charge 15.00 USD Per Pet Per Night. Non-Refundable deposit of 50.00 USD is required Per Stay. Pet limit 2 Pet Per Room. Max 50 Pounds. Service animals are permitted, without charge.",,orlando-fl
Extended Stay America - Orlando - Airport,pet-friendly-hotels,1934 McCoy Rd,Belle Isle,FL,32809,(321) 206-4050,https://www.extendedstayamerica.com/hotels/fl/orlando/airport,https://www.extendedstayamerica.com/hotels/fl/orlando/airport,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Airport pet friendly? Yes. Extended Stay America Orlando - Airport offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Altamonte Springs,pet-friendly-hotels,302 Northlake Blvd.,Altamonte Springs,FL,32701,(407) 332-9300,https://www.extendedstayamerica.com/hotels/fl/orlando/altamonte-springs,https://www.extendedstayamerica.com/hotels/fl/orlando/altamonte-springs,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Altamonte Springs pet friendly? Yes. Extended Stay America Orlando - Altamonte Springs offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Convention Center - Sports Complex,pet-friendly-hotels,6451 Westwood Blvd.,Orlando,FL,32821,(407) 352-3454,https://www.extendedstayamerica.com/hotels/fl/orlando/convention-center-sports-complex,https://www.extendedstayamerica.com/hotels/fl/orlando/convention-center-sports-complex,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Convention Center - Sports Complex pet friendly? Yes. Extended Stay America Orlando - Convention Center - Sports Complex offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Convention Ctr - 6443 Westwood,pet-friendly-hotels,6443 Westwood Blvd.,Orlando,FL,32821,(407) 351-1982,https://www.extendedstayamerica.com/hotels/fl/orlando/convention-center-6443-westwood,https://www.extendedstayamerica.com/hotels/fl/orlando/convention-center-6443-westwood,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Convention Ctr - 6443 Westwood pet friendly? Yes. Extended Stay America Orlando - Convention Ctr - 6443 Westwood offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - East,pet-friendly-hotels,216 South Goldenrod Rd,Orlando,FL,32807,(980) 345-5072,https://www.extendedstayamerica.com/hotels/fl/orlando/east,https://www.extendedstayamerica.com/hotels/fl/orlando/east,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - East pet friendly? Yes. Extended Stay America Orlando - East offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Kissimmee,pet-friendly-hotels,7727 W Irlo Bronson Memorial Highway,Kissimmee,FL,34747,(407) 598-9218,https://www.extendedstayamerica.com/hotels/fl/orlando/kissimmee,https://www.extendedstayamerica.com/hotels/fl/orlando/kissimmee,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Kissimmee pet friendly? Yes. Extended Stay America Orlando - Kissimmee offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Lake Buena Vista,pet-friendly-hotels,8100 Palm Pkwy.,Orlando,FL,32836,(407) 239-4300,https://www.extendedstayamerica.com/hotels/fl/orlando/lake-buena-vista,https://www.extendedstayamerica.com/hotels/fl/orlando/lake-buena-vista,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Lake Buena Vista pet friendly? Yes. Extended Stay America Orlando - Lake Buena Vista offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Lake Mary - 1036 Greenwood Blvd,pet-friendly-hotels,1036 Greenwood Blvd,Lake Mary,FL,32746,(407) 833-0011,https://www.extendedstayamerica.com/hotels/fl/lake-mary/lake-mary-1036,https://www.extendedstayamerica.com/hotels/fl/lake-mary/lake-mary-1036,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Lake Mary - 1036 Greenwood Blvd pet friendly? Yes. Extended Stay America Orlando - Lake Mary - 1036 Greenwood Blvd offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Lake Mary - 1040 Greenwood Blvd,pet-friendly-hotels,1040 Greenwood Blvd.,Lake Mary,FL,32746,(407) 829-2332,https://www.extendedstayamerica.com/hotels/fl/lake-mary/lake-mary-1040,https://www.extendedstayamerica.com/hotels/fl/lake-mary/lake-mary-1040,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Lake Mary - 1040 Greenwood Blvd pet friendly? Yes. Extended Stay America Orlando - Lake Mary - 1040 Greenwood Blvd offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Maitland - 1760 Pembrook Dr.,pet-friendly-hotels,1760 Pembrook Drive,Orlando,FL,32810,(407) 667-0474,https://www.extendedstayamerica.com/hotels/fl/orlando/maitland-1760-pembrook-dr,https://www.extendedstayamerica.com/hotels/fl/orlando/maitland-1760-pembrook-dr,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Maitland - 1760 Pembrook Dr. pet friendly? Yes. Extended Stay America Orlando - Maitland - 1760 Pembrook Dr. offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Maitland - 1776 Pembrook Dr.,pet-friendly-hotels,1776 Pembrook Drive,Orlando,FL,32810,(407) 475-1675,https://www.extendedstayamerica.com/hotels/fl/orlando/maitland-1776-pembrook-dr,https://www.extendedstayamerica.com/hotels/fl/orlando/maitland-1776-pembrook-dr,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Maitland - 1776 Pembrook Dr. pet friendly? Yes. Extended Stay America Orlando - Maitland - 1776 Pembrook Dr. offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Maitland - Summit Tower Blvd.,pet-friendly-hotels,1951 Summit Tower Blvd,Orlando,FL,32810,(407) 659-0066,https://www.extendedstayamerica.com/hotels/fl/orlando/maitland-summit,https://www.extendedstayamerica.com/hotels/fl/orlando/maitland-summit,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Maitland - Summit Tower Blvd. pet friendly? Yes. Extended Stay America Orlando - Maitland - Summit Tower Blvd. offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Sanford,pet-friendly-hotels,1437 Rinehart Road,Sanford,FL,32771,(407) 751-1800,https://www.extendedstayamerica.com/hotels/fl/orlando/sanford,https://www.extendedstayamerica.com/hotels/fl/orlando/sanford,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Sanford pet friendly? Yes. Extended Stay America Orlando - Sanford offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - Sanford - Airport,pet-friendly-hotels,2727 S Orlando Dr,Sanford,FL,32773,(407) 322-4435,https://www.extendedstayamerica.com/hotels/fl/orlando/sanford-airport,https://www.extendedstayamerica.com/hotels/fl/orlando/sanford-airport,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - Sanford - Airport pet friendly? Yes. Extended Stay America Orlando - Sanford - Airport offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
Extended Stay America - Orlando - South,pet-friendly-hotels,10401 S John Young Pkwy,Orlando,FL,32837,(316) 630-5515,https://www.extendedstayamerica.com/hotels/fl/orlando/south,https://www.extendedstayamerica.com/hotels/fl/orlando/south,OFFICIAL_PROPERTY,2026-09-15,,,"Is Extended Stay America Orlando - South pet friendly? Yes. Extended Stay America Orlando - South offers pet-friendly rooms, so you can bring your furry companion along for your stay. A maximum of two pets are allowed in each suite.",,orlando-fl
