name,category,address,city,state,postal_code,phone,website_url,source_url,source_type,observed_at,rating,amenities,pet_policy,canonical,market_id
Holiday Inn Express & Suites Carmel North - Westfield,pet-friendly-hotels,15131 Thatcher Lane,Carmel,IN,46033,(317) 575-0000,https://www.ihg.com/holidayinnexpress/hotels/us/en/carmel/indcw/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/carmel/indcw/hoteldetail,OFFICIAL_PROPERTY,2026-08-25,,,Pets are welcome,,indianapolis-in
Holiday Inn Express & Suites Indianapolis Northwest,pet-friendly-hotels,6240 Intech Commons Drive,Indianapolis,IN,46278,(317) 275-7000,https://www.ihg.com/holidayinnexpress/hotels/us/en/indianapolis/indic/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/indianapolis/indic/hoteldetail,OFFICIAL_PROPERTY,2026-08-25,,,pets allowed,,indianapolis-in
Holiday Inn Express Plainfield,pet-friendly-hotels,6296 Cambridge Way,Plainfield,IN,46168,(317) 839-9000,https://www.ihg.com/holidayinnexpress/hotels/us/en/plainfield/indsw/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/plainfield/indsw/hoteldetail,OFFICIAL_PROPERTY,2026-08-25,,,pets allowed,,indianapolis-in
La Quinta Inn & Suites by Wyndham Indianapolis Downtown,pet-friendly-hotels,401 East Washington Street,Indianapolis,IN,46204,(463) 259-0689,https://www.wyndhamhotels.com/laquinta/indianapolis-indiana/la-quinta-indianapolis-downtown/overview,https://www.wyndhamhotels.com/laquinta/indianapolis-indiana/la-quinta-indianapolis-downtown/overview,OFFICIAL_PROPERTY,2026-08-25,,,Pets Allowed,,indianapolis-in
La Quinta Inn Indianapolis Airport Executive Dr,pet-friendly-hotels,2650 Executive Drive,Indianapolis,IN,46241,(317) 244-8100,https://www.wyndhamhotels.com/laquinta/indianapolis-indiana/la-quinta-inn-indianapolis-airport-executive-dr/overview,https://www.wyndhamhotels.com/laquinta/indianapolis-indiana/la-quinta-inn-indianapolis-airport-executive-dr/overview,OFFICIAL_PROPERTY,2026-08-25,,,Pets Allowed,,indianapolis-in
Le Meridien Indianapolis,pet-friendly-hotels,123 South Illinois Street,Indianapolis,IN,46225,,https://www.marriott.com/en-us/hotels/indmd-le-meridien-indianapolis/overview/,https://www.marriott.com/en-us/hotels/indmd-le-meridien-indianapolis/overview/,OFFICIAL_PROPERTY,2026-08-25,,,pets are welcome,,indianapolis-in
Residence Inn by Marriott Indianapolis Downtown on the Canal,pet-friendly-hotels,350 West New York Street,Indianapolis,IN,46202,(317) 822-0840,https://www.marriott.com/en-us/hotels/indri-residence-inn-indianapolis-downtown-on-the-canal/overview/,https://www.marriott.com/en-us/hotels/indri-residence-inn-indianapolis-downtown-on-the-canal/overview/,OFFICIAL_PROPERTY,2026-08-25,,,pets are welcome,,indianapolis-in
Staybridge Suites Indianapolis Airport Plainfield,pet-friendly-hotels,6295 Cambridge Way,Plainfield,IN,46168,,https://www.ihg.com/staybridge/hotels/us/en/plainfield/indpf/hoteldetail,https://www.ihg.com/staybridge/hotels/us/en/plainfield/indpf/hoteldetail,OFFICIAL_PROPERTY,2026-08-25,,,Pets are welcome,,indianapolis-in
Super 8 by Wyndham Indianapolis South,pet-friendly-hotels,450 Bixler Road,Indianapolis,IN,46227,(317) 981-7074,https://www.wyndhamhotels.com/super-8/indianapolis-indiana/super-8-indianapolis-south/overview,https://www.wyndhamhotels.com/super-8/indianapolis-indiana/super-8-indianapolis-south/overview,OFFICIAL_PROPERTY,2026-08-25,,,10.00 USD per pet per night,,indianapolis-in
"The Alexander, Autograph Collection",pet-friendly-hotels,333 South Delaware Street,Indianapolis,IN,46204,(317) 624-8200,https://www.marriott.com/en-us/hotels/indax-the-alexander/overview/,https://www.marriott.com/en-us/hotels/indax-the-alexander/overview/,OFFICIAL_PROPERTY,2026-08-25,,,Pets Welcome,,indianapolis-in
The Westin Indianapolis,pet-friendly-hotels,241 West Washington Street,Indianapolis,IN,46204,(317) 262-8100,https://www.marriott.com/en-us/hotels/indwi-the-westin-indianapolis/overview/,https://www.marriott.com/en-us/hotels/indwi-the-westin-indianapolis/overview/,OFFICIAL_PROPERTY,2026-08-25,,,pets are welcome,,indianapolis-in
